Interface,API,Chrome_62.0.3202.62_OSX_10.13.3,Chrome_63.0.3239.84_OSX_10.13.3
WebGLRenderingContext,uniformMatrix4fv,true,true
WebGLRenderingContext,useProgram,true,true
WebGLRenderingContext,validateProgram,true,true
WebGLRenderingContext,vertexAttrib1f,true,true
WebGLRenderingContext,vertexAttrib1fv,true,true
WebGLRenderingContext,vertexAttrib2f,true,true
WebGLRenderingContext,vertexAttrib2fv,true,true
WebGLRenderingContext,vertexAttrib3f,true,true
WebGLRenderingContext,vertexAttrib3fv,true,true
WebGLRenderingContext,vertexAttrib4f,true,true
WebGLRenderingContext,vertexAttrib4fv,true,true
WebGLRenderingContext,vertexAttribPointer,true,true
WebGLRenderingContext,viewport,true,true
WebGLShaderPrecisionFormat,precision,true,true
WebGLShaderPrecisionFormat,rangeMax,true,true
WebGLShaderPrecisionFormat,rangeMin,true,true
WebKitAnimationEvent,animationName,true,true
WebKitAnimationEvent,elapsedTime,true,true
WebKitCSSMatrix,fromFloat32Array,true,true
WebKitCSSMatrix,fromFloat64Array,true,true
WebKitCSSMatrix,fromMatrix,true,true
WebKitCSSMatrix,invertSelf,true,true
WebKitCSSMatrix,multiplySelf,true,true
WebKitCSSMatrix,preMultiplySelf,true,true
WebKitCSSMatrix,rotateAxisAngleSelf,true,true
WebKitCSSMatrix,rotateFromVectorSelf,true,true
WebKitCSSMatrix,rotateSelf,true,true
WebKitCSSMatrix,scale3dSelf,true,true
WebKitCSSMatrix,scaleSelf,true,true
WebKitCSSMatrix,setMatrixValue,true,true
WebKitCSSMatrix,skewXSelf,true,true
WebKitCSSMatrix,skewYSelf,true,true
WebKitCSSMatrix,translateSelf,true,true
WebKitMutationObserver,disconnect,true,true
WebKitMutationObserver,observe,true,true
WebKitMutationObserver,takeRecords,true,true
WebKitTransitionEvent,elapsedTime,true,true
WebKitTransitionEvent,propertyName,true,true
WebKitTransitionEvent,pseudoElement,true,true
WebSocket,binaryType,true,true
WebSocket,bufferedAmount,true,true
WebSocket,close,true,true
WebSocket,extensions,true,true
WebSocket,onclose,true,true
WebSocket,onerror,true,true
WebSocket,onmessage,true,true
WebSocket,onopen,true,true
WebSocket,protocol,true,true
WebSocket,readyState,true,true
WebSocket,send,true,true
WebSocket,url,true,true
WheelEvent,deltaMode,true,true
WheelEvent,deltaX,true,true
WheelEvent,deltaY,true,true
WheelEvent,deltaZ,true,true
WheelEvent,wheelDelta,true,true
WheelEvent,wheelDeltaX,true,true
WheelEvent,wheelDeltaY,true,true
Window,AnalyserNode,true,true
Window,AnimationEvent,true,true
Window,ApplicationCache,true,true
Window,ApplicationCacheErrorEvent,true,true
Window,Array,true,true
Window,ArrayBuffer,true,true
Window,Atomics,true,true
Window,Attr,true,true
Window,Audio,true,true
Window,AudioBuffer,true,true
Window,AudioBufferSourceNode,true,true
Window,AudioContext,true,true
Window,AudioDestinationNode,true,true
Window,AudioListener,true,true
Window,AudioNode,true,true
Window,AudioParam,true,true
Window,AudioProcessingEvent,true,true
Window,AudioScheduledSourceNode,true,true
Window,BarProp,true,true
Window,BaseAudioContext,true,true
Window,BatteryManager,true,true
Window,BeforeInstallPromptEvent,true,true
Window,BeforeUnloadEvent,true,true
Window,BiquadFilterNode,true,true
Window,Blob,true,true
Window,BlobEvent,true,true
Window,Bluetooth,true,true
Window,BluetoothCharacteristicProperties,true,true
Window,BluetoothDevice,true,true
Window,BluetoothRemoteGATTCharacteristic,true,true
Window,BluetoothRemoteGATTDescriptor,true,true
Window,BluetoothRemoteGATTServer,true,true
Window,BluetoothRemoteGATTService,true,true
Window,BluetoothUUID,true,true
Window,Boolean,true,true
Window,BroadcastChannel,true,true
Window,BudgetService,true,true
Window,ByteLengthQueuingStrategy,true,true
Window,CDATASection,true,true
Window,CSS,true,true
Window,CSSConditionRule,true,true
Window,CSSFontFaceRule,true,true
Window,CSSGroupingRule,true,true
Window,CSSImportRule,true,true
Window,CSSKeyframeRule,true,true
Window,CSSKeyframesRule,true,true
Window,CSSMediaRule,true,true
Window,CSSNamespaceRule,true,true
Window,CSSPageRule,true,true
Window,CSSRule,true,true
Window,CSSRuleList,true,true
Window,CSSStyleDeclaration,true,true
Window,CSSStyleRule,true,true
Window,CSSStyleSheet,true,true
Window,CSSSupportsRule,true,true
Window,CSSViewportRule,true,false
Window,Cache,true,true
Window,CacheStorage,true,true
Window,CanvasCaptureMediaStreamTrack,true,true
Window,CanvasGradient,true,true
Window,CanvasPattern,true,true
Window,CanvasRenderingContext2D,true,true
Window,ChannelMergerNode,true,true
Window,ChannelSplitterNode,true,true
Window,CharacterData,true,true
Window,Clipboard,true,true
Window,ClipboardEvent,true,true
Window,CloseEvent,true,true
Window,Comment,true,true
Window,CompositionEvent,true,true
Window,ConstantSourceNode,true,true
Window,ConvolverNode,true,true
Window,CountQueuingStrategy,true,true
Window,Credential,true,true
Window,CredentialsContainer,true,true
Window,Crypto,true,true
Window,CryptoKey,true,true
Window,CustomElementRegistry,true,true
Window,CustomEvent,true,true
Window,DOMError,true,true
Window,DOMException,true,true
Window,DOMImplementation,true,true
Window,DOMMatrix,true,true
Window,DOMMatrixReadOnly,true,true
Window,DOMParser,true,true
Window,DOMPoint,true,true
Window,DOMPointReadOnly,true,true
Window,DOMQuad,true,true
Window,DOMRect,true,true
Window,DOMRectReadOnly,true,true
Window,DOMStringList,true,true
Window,DOMStringMap,true,true
Window,DOMTokenList,true,true
Window,DataTransfer,true,true
Window,DataTransferItem,true,true
Window,DataTransferItemList,true,true
Window,DataView,true,true
Window,Date,true,true
Window,DelayNode,true,true
Window,DeviceMotionEvent,true,true
Window,DeviceOrientationEvent,true,true
Window,Document,true,true
Window,DocumentFragment,true,true
Window,DocumentType,true,true
Window,DragEvent,true,true
Window,DynamicsCompressorNode,true,true
Window,Element,true,true
Window,Error,true,true
Window,ErrorEvent,true,true
Window,EvalError,true,true
Window,Event,true,true
Window,EventSource,true,true
Window,EventTarget,true,true
Window,FederatedCredential,true,true
Window,File,true,true
Window,FileList,true,true
Window,FileReader,true,true
Window,Float32Array,true,true
Window,Float64Array,true,true
Window,FocusEvent,true,true
Window,FontFace,true,true
Window,FontFaceSetLoadEvent,true,true
Window,FormData,true,true
Window,Function,true,true
Window,GainNode,true,true
Window,Gamepad,true,true
Window,GamepadButton,true,true
Window,GamepadEvent,true,true
Window,HTMLAllCollection,true,true
Window,HTMLAnchorElement,true,true
Window,HTMLAreaElement,true,true
Window,HTMLAudioElement,true,true
Window,HTMLBRElement,true,true
Window,HTMLBaseElement,true,true
Window,HTMLBodyElement,true,true
Window,HTMLButtonElement,true,true
Window,HTMLCanvasElement,true,true
Window,HTMLCollection,true,true
Window,HTMLContentElement,true,true
Window,HTMLDListElement,true,true
Window,HTMLDataElement,true,true
Window,HTMLDataListElement,true,true
Window,HTMLDetailsElement,true,true
Window,HTMLDialogElement,true,true
Window,HTMLDirectoryElement,true,true
Window,HTMLDivElement,true,true
Window,HTMLDocument,true,true
Window,HTMLElement,true,true
Window,HTMLEmbedElement,true,true
Window,HTMLFieldSetElement,true,true
Window,HTMLFontElement,true,true
Window,HTMLFormControlsCollection,true,true
Window,HTMLFormElement,true,true
Window,HTMLFrameElement,true,true
Window,HTMLFrameSetElement,true,true
Window,HTMLHRElement,true,true
Window,HTMLHeadElement,true,true
Window,HTMLHeadingElement,true,true
Window,HTMLHtmlElement,true,true
Window,HTMLIFrameElement,true,true
Window,HTMLImageElement,true,true
Window,HTMLInputElement,true,true
Window,HTMLLIElement,true,true
Window,HTMLLabelElement,true,true
Window,HTMLLegendElement,true,true
Window,HTMLLinkElement,true,true
Window,HTMLMapElement,true,true
Window,HTMLMarqueeElement,true,true
Window,HTMLMediaElement,true,true
Window,HTMLMenuElement,true,true
Window,HTMLMetaElement,true,true
Window,HTMLMeterElement,true,true
Window,HTMLModElement,true,true
Window,HTMLOListElement,true,true
Window,HTMLObjectElement,true,true
Window,HTMLOptGroupElement,true,true
Window,HTMLOptionElement,true,true
Window,HTMLOptionsCollection,true,true
Window,HTMLOutputElement,true,true
Window,HTMLParagraphElement,true,true
Window,HTMLParamElement,true,true
Window,HTMLPictureElement,true,true
Window,HTMLPreElement,true,true
Window,HTMLProgressElement,true,true
Window,HTMLQuoteElement,true,true
Window,HTMLScriptElement,true,true
Window,HTMLSelectElement,true,true
Window,HTMLShadowElement,true,true
Window,HTMLSlotElement,true,true
Window,HTMLSourceElement,true,true
Window,HTMLSpanElement,true,true
Window,HTMLStyleElement,true,true
Window,HTMLTableCaptionElement,true,true
Window,HTMLTableCellElement,true,true
Window,HTMLTableColElement,true,true
Window,HTMLTableElement,true,true
Window,HTMLTableRowElement,true,true
Window,HTMLTableSectionElement,true,true
Window,HTMLTemplateElement,true,true
Window,HTMLTextAreaElement,true,true
Window,HTMLTimeElement,true,true
Window,HTMLTitleElement,true,true
Window,HTMLTrackElement,true,true
Window,HTMLUListElement,true,true
Window,HTMLUnknownElement,true,true
Window,HTMLVideoElement,true,true
Window,HashChangeEvent,true,true
Window,Headers,true,true
Window,History,true,true
Window,IDBCursor,true,true
Window,IDBCursorWithValue,true,true
Window,IDBDatabase,true,true
Window,IDBFactory,true,true
Window,IDBIndex,true,true
Window,IDBKeyRange,true,true
Window,IDBObjectStore,true,true
Window,IDBOpenDBRequest,true,true
Window,IDBRequest,true,true
Window,IDBTransaction,true,true
Window,IDBVersionChangeEvent,true,true
Window,IIRFilterNode,true,true
Window,IdleDeadline,true,true
Window,Image,true,true
Window,ImageBitmap,true,true
Window,ImageBitmapRenderingContext,true,true
Window,ImageCapture,true,true
Window,ImageData,true,true
Window,InputDeviceCapabilities,true,true
Window,InputEvent,true,true
Window,Int16Array,true,true
Window,Int32Array,true,true
Window,Int8Array,true,true
Window,IntersectionObserver,true,true
Window,IntersectionObserverEntry,true,true
Window,Intl,true,true
Window,JSON,true,true
Window,KeyboardEvent,true,true
Window,Location,true,true
Window,MIDIAccess,true,true
Window,MIDIConnectionEvent,true,true
Window,MIDIInput,true,true
Window,MIDIInputMap,true,true
Window,MIDIMessageEvent,true,true
Window,MIDIOutput,true,true
Window,MIDIOutputMap,true,true
Window,MIDIPort,true,true
Window,Map,true,true
Window,Math,true,true
Window,MediaDeviceInfo,true,true
Window,MediaDevices,true,true
Window,MediaElementAudioSourceNode,true,true
Window,MediaEncryptedEvent,true,true
Window,MediaError,true,true
Window,MediaKeyMessageEvent,true,true
Window,MediaKeySession,true,true
Window,MediaKeyStatusMap,true,true
Window,MediaKeySystemAccess,true,true
Window,MediaKeys,true,true
Window,MediaList,true,true
Window,MediaQueryList,true,true
Window,MediaQueryListEvent,true,true
Window,MediaRecorder,true,true
Window,MediaSettingsRange,true,true
Window,MediaSource,true,true
Window,MediaStream,true,true
Window,MediaStreamAudioDestinationNode,true,true
Window,MediaStreamAudioSourceNode,true,true
Window,MediaStreamEvent,true,true
Window,MediaStreamTrack,true,true
Window,MediaStreamTrackEvent,true,true
Window,MessageChannel,true,true
Window,MessageEvent,true,true
Window,MessagePort,true,true
Window,MimeType,true,true
Window,MimeTypeArray,true,true
Window,MouseEvent,true,true
Window,MutationEvent,true,true
Window,MutationObserver,true,true
Window,MutationRecord,true,true
Window,NamedNodeMap,true,true
Window,NavigationPreloadManager,true,true
Window,Navigator,true,true
Window,NetworkInformation,true,true
Window,Node,true,true
Window,NodeFilter,true,true
Window,NodeIterator,true,true
Window,NodeList,true,true
Window,Notification,true,true
Window,Number,true,true
Window,Object,true,true
Window,OfflineAudioCompletionEvent,true,true
Window,OfflineAudioContext,true,true
Window,Option,true,true
Window,OscillatorNode,true,true
Window,OverconstrainedError,false,true
Window,PageTransitionEvent,true,true
Window,PannerNode,true,true
Window,PasswordCredential,true,true
Window,Path2D,true,true
Window,PaymentAddress,true,true
Window,PaymentRequest,true,true
Window,PaymentRequestUpdateEvent,true,true
Window,PaymentResponse,true,true
Window,Performance,true,true
Window,PerformanceEntry,true,true
Window,PerformanceLongTaskTiming,true,true
Window,PerformanceMark,true,true
Window,PerformanceMeasure,true,true
Window,PerformanceNavigation,true,true
Window,PerformanceNavigationTiming,true,true
Window,PerformanceObserver,true,true
Window,PerformanceObserverEntryList,true,true
Window,PerformancePaintTiming,true,true
Window,PerformanceResourceTiming,true,true
Window,PerformanceTiming,true,true
Window,PeriodicWave,true,true
Window,PermissionStatus,true,true
Window,Permissions,true,true
Window,PhotoCapabilities,true,true
Window,Plugin,true,true
Window,PluginArray,true,true
Window,PointerEvent,true,true
Window,PopStateEvent,true,true
Window,Presentation,true,true
Window,PresentationAvailability,true,true
Window,PresentationConnection,true,true
Window,PresentationConnectionAvailableEvent,true,true
Window,PresentationConnectionCloseEvent,true,true
Window,PresentationConnectionList,true,true
Window,PresentationReceiver,true,true
Window,PresentationRequest,true,true
Window,ProcessingInstruction,true,true
Window,ProgressEvent,true,true
Window,Promise,true,true
Window,PromiseRejectionEvent,true,true
Window,Proxy,true,true
Window,PushManager,true,true
Window,PushSubscription,true,true
Window,PushSubscriptionOptions,true,true
Window,RTCCertificate,true,true
Window,RTCDataChannel,true,true
Window,RTCDataChannelEvent,true,true
Window,RTCIceCandidate,true,true
Window,RTCPeerConnection,true,true
Window,RTCPeerConnectionIceEvent,true,true
Window,RTCRtpContributingSource,true,true
Window,RTCRtpReceiver,true,true
Window,RTCRtpSender,false,false
Window,RTCSessionDescription,true,true
Window,RTCStatsReport,true,true
Window,RTCTrackEvent,false,false
Window,RadioNodeList,true,true
Window,Range,true,true
Window,RangeError,true,true
Window,ReadableStream,true,true
Window,ReferenceError,true,true
Window,Reflect,true,true
Window,RegExp,true,true
Window,RemotePlayback,true,true
Window,Request,true,true
Window,ResizeObserver,false,false
Window,ResizeObserverEntry,false,false
Window,Response,true,true
Window,SVGAElement,true,true
Window,SVGAngle,true,true
Window,SVGAnimateElement,true,true
Window,SVGAnimateMotionElement,true,true
Window,SVGAnimateTransformElement,true,true
Window,SVGAnimatedAngle,true,true
Window,SVGAnimatedBoolean,true,true
Window,SVGAnimatedEnumeration,true,true
Window,SVGAnimatedInteger,true,true
Window,SVGAnimatedLength,true,true
Window,SVGAnimatedLengthList,true,true
Window,SVGAnimatedNumber,true,true
Window,SVGAnimatedNumberList,true,true
Window,SVGAnimatedPreserveAspectRatio,true,true
Window,SVGAnimatedRect,true,true
Window,SVGAnimatedString,true,true
Window,SVGAnimatedTransformList,true,true
Window,SVGAnimationElement,true,true
Window,SVGCircleElement,true,true
Window,SVGClipPathElement,true,true
Window,SVGComponentTransferFunctionElement,true,true
Window,SVGDefsElement,true,true
Window,SVGDescElement,true,true
Window,SVGDiscardElement,true,true
Window,SVGElement,true,true
Window,SVGEllipseElement,true,true
Window,SVGFEBlendElement,true,true
Window,SVGFEColorMatrixElement,true,true
Window,SVGFEComponentTransferElement,true,true
Window,SVGFECompositeElement,true,true
Window,SVGFEConvolveMatrixElement,true,true
Window,SVGFEDiffuseLightingElement,true,true
Window,SVGFEDisplacementMapElement,true,true
Window,SVGFEDistantLightElement,true,true
Window,SVGFEDropShadowElement,true,true
Window,SVGFEFloodElement,true,true
Window,SVGFEFuncAElement,true,true
Window,SVGFEFuncBElement,true,true
Window,SVGFEFuncGElement,true,true
Window,SVGFEFuncRElement,true,true
Window,SVGFEGaussianBlurElement,true,true
Window,SVGFEImageElement,true,true
Window,SVGFEMergeElement,true,true
Window,SVGFEMergeNodeElement,true,true
Window,SVGFEMorphologyElement,true,true
Window,SVGFEOffsetElement,true,true
Window,SVGFEPointLightElement,true,true
Window,SVGFESpecularLightingElement,true,true
Window,SVGFESpotLightElement,true,true
Window,SVGFETileElement,true,true
Window,SVGFETurbulenceElement,true,true
Window,SVGFilterElement,true,true
Window,SVGForeignObjectElement,true,true
Window,SVGGElement,true,true
Window,SVGGeometryElement,true,true
Window,SVGGradientElement,true,true
Window,SVGGraphicsElement,true,true
Window,SVGImageElement,true,true
Window,SVGLength,true,true
Window,SVGLengthList,true,true
Window,SVGLineElement,true,true
Window,SVGLinearGradientElement,true,true
Window,SVGMPathElement,true,true
Window,SVGMarkerElement,true,true
Window,SVGMaskElement,true,true
Window,SVGMatrix,true,true
Window,SVGMetadataElement,true,true
Window,SVGNumber,true,true
Window,SVGNumberList,true,true
Window,SVGPathElement,true,true
Window,SVGPatternElement,true,true
Window,SVGPoint,true,true
Window,SVGPointList,true,true
Window,SVGPolygonElement,true,true
Window,SVGPolylineElement,true,true
Window,SVGPreserveAspectRatio,true,true
Window,SVGRadialGradientElement,true,true
Window,SVGRect,true,true
Window,SVGRectElement,true,true
Window,SVGSVGElement,true,true
Window,SVGScriptElement,true,true
Window,SVGSetElement,true,true
Window,SVGStopElement,true,true
Window,SVGStringList,true,true
Window,SVGStyleElement,true,true
Window,SVGSwitchElement,true,true
Window,SVGSymbolElement,true,true
Window,SVGTSpanElement,true,true
Window,SVGTextContentElement,true,true
Window,SVGTextElement,true,true
Window,SVGTextPathElement,true,true
Window,SVGTextPositioningElement,true,true
Window,SVGTitleElement,true,true
Window,SVGTransform,true,true
Window,SVGTransformList,true,true
Window,SVGUnitTypes,true,true
Window,SVGUseElement,true,true
Window,SVGViewElement,true,true
Window,Screen,true,true
Window,ScreenOrientation,true,true
Window,ScriptProcessorNode,true,true
Window,SecurityPolicyViolationEvent,true,true
Window,Selection,true,true
Window,ServiceWorker,true,true
Window,ServiceWorkerContainer,true,true
Window,ServiceWorkerRegistration,true,true
Window,Set,true,true
Window,ShadowRoot,true,true
Window,SharedArrayBuffer,true,true
Window,SharedWorker,true,true
Window,SourceBuffer,true,true
Window,SourceBufferList,true,true
Window,SpeechSynthesisEvent,true,true
Window,SpeechSynthesisUtterance,true,true
Window,StaticRange,true,true
Window,StereoPannerNode,true,true
Window,Storage,true,true
Window,StorageEvent,true,true
Window,StorageManager,true,true
Window,String,true,true
Window,StyleSheet,true,true
Window,StyleSheetList,true,true
Window,SubtleCrypto,true,true
Window,Symbol,true,true
Window,SyncManager,true,true
Window,SyntaxError,true,true
Window,TaskAttributionTiming,true,true
Window,Text,true,true
Window,TextDecoder,true,true
Window,TextEncoder,true,true
Window,TextEvent,true,true
Window,TextMetrics,true,true
Window,TextTrack,true,true
Window,TextTrackCue,true,true
Window,TextTrackCueList,true,true
Window,TextTrackList,true,true
Window,TimeRanges,true,true
Window,Touch,true,true
Window,TouchEvent,true,true
Window,TouchList,true,true
Window,TrackEvent,true,true
Window,TransitionEvent,true,true
Window,TreeWalker,true,true
Window,TypeError,true,true
Window,UIEvent,true,true
Window,URIError,true,true
Window,URL,true,true
Window,URLSearchParams,true,true
Window,USB,true,true
Window,USBAlternateInterface,true,true
Window,USBConfiguration,true,true
Window,USBConnectionEvent,true,true
Window,USBDevice,true,true
Window,USBEndpoint,true,true
Window,USBInTransferResult,true,true
Window,USBInterface,true,true
Window,USBIsochronousInTransferPacket,true,true
Window,USBIsochronousInTransferResult,true,true
Window,USBIsochronousOutTransferPacket,true,true
Window,USBIsochronousOutTransferResult,true,true
Window,USBOutTransferResult,true,true
Window,Uint16Array,true,true
Window,Uint32Array,true,true
Window,Uint8Array,true,true
Window,Uint8ClampedArray,true,true
Window,VTTCue,true,true
Window,ValidityState,true,true
Window,VisualViewport,true,true
Window,WaveShaperNode,true,true
Window,WeakMap,true,true
Window,WeakSet,true,true
Window,WebAssembly,true,true
Window,WebGL2RenderingContext,true,true
Window,WebGLActiveInfo,true,true
Window,WebGLBuffer,true,true
Window,WebGLContextEvent,true,true
Window,WebGLFramebuffer,true,true
Window,WebGLProgram,true,true
Window,WebGLQuery,true,true
Window,WebGLRenderbuffer,true,true
Window,WebGLRenderingContext,true,true
Window,WebGLSampler,true,true
Window,WebGLShader,true,true
Window,WebGLShaderPrecisionFormat,true,true
Window,WebGLSync,true,true
Window,WebGLTexture,true,true
Window,WebGLTransformFeedback,true,true
Window,WebGLUniformLocation,true,true
Window,WebGLVertexArrayObject,true,true
Window,WebKitAnimationEvent,true,true
Window,WebKitCSSMatrix,true,true
Window,WebKitMutationObserver,true,true
Window,WebKitTransitionEvent,true,true
Window,WebSocket,true,true
Window,WheelEvent,true,true
Window,Window,true,true
Window,Worker,true,true
Window,WritableStream,true,true
Window,XMLDocument,true,true
Window,XMLHttpRequest,true,true
Window,XMLHttpRequestEventTarget,true,true
Window,XMLHttpRequestUpload,true,true
Window,XMLSerializer,true,true
Window,XPathEvaluator,true,true
Window,XPathExpression,true,true
Window,XPathResult,true,true
Window,XSLTProcessor,true,true
Window,alert,true,true
Window,applicationCache,true,true
Window,atob,true,true
Window,blur,true,true
Window,btoa,true,true
Window,caches,true,true
Window,cancelAnimationFrame,true,true
Window,cancelIdleCallback,true,true
Window,captureEvents,true,true
Window,chrome,true,true
Window,clearInterval,true,true
Window,clearTimeout,true,true
Window,clientInformation,true,true
Window,close,true,true
Window,confirm,true,true
Window,console,true,true
Window,createImageBitmap,true,true
Window,crypto,true,true
Window,customElements,true,true
Window,decodeURI,true,true
Window,decodeURIComponent,true,true
Window,defaultStatus,true,true
Window,defaultstatus,true,true
Window,devicePixelRatio,true,true
Window,document,true,true
Window,encodeURI,true,true
Window,encodeURIComponent,true,true
Window,escape,true,true
Window,eval,true,true
Window,event,true,true
Window,external,true,true
Window,fetch,true,true
Window,find,true,true
Window,focus,true,true
Window,frameElement,true,true
Window,frames,true,true
Window,getComputedStyle,true,true
Window,getMatchedCSSRules,true,true
Window,getSelection,true,true
Window,history,true,true
Window,indexedDB,true,true
Window,innerHeight,true,true
Window,innerWidth,true,true
Window,isFinite,true,true
Window,isNaN,true,true
Window,localStorage,true,true
Window,location,true,true
Window,locationbar,true,true
Window,matchMedia,true,true
Window,menubar,true,true
Window,moveBy,true,true
Window,moveTo,true,true
Window,name,true,true
Window,navigator,true,true
Window,onabort,true,true
Window,onafterprint,false,true
Window,onanimationend,true,true
Window,onanimationiteration,true,true
Window,onanimationstart,true,true
Window,onappinstalled,true,true
Window,onauxclick,true,true
Window,onbeforeinstallprompt,true,true
Window,onbeforeprint,false,true
Window,onbeforeunload,true,true
Window,onblur,true,true
Window,oncancel,true,true
Window,oncanplay,true,true
Window,oncanplaythrough,true,true
Window,onchange,true,true
Window,onclick,true,true
Window,onclose,true,true
Window,oncontextmenu,true,true
Window,oncuechange,true,true
Window,ondblclick,true,true
Window,ondevicemotion,true,true
Window,ondeviceorientation,true,true
Window,ondeviceorientationabsolute,true,true
Window,ondrag,true,true
Window,ondragend,true,true
Window,ondragenter,true,true
Window,ondragleave,true,true
Window,ondragover,true,true
Window,ondragstart,true,true
Window,ondrop,true,true
Window,ondurationchange,true,true
Window,onemptied,true,true
Window,onended,true,true
Window,onerror,true,true
Window,onfocus,true,true
Window,ongotpointercapture,true,true
Window,onhashchange,true,true
Window,oninput,true,true
Window,oninvalid,true,true
Window,onkeydown,true,true
Window,onkeypress,true,true
Window,onkeyup,true,true
Window,onlanguagechange,true,true
Window,onload,true,true
Window,onloadeddata,true,true
Window,onloadedmetadata,true,true
Window,onloadstart,true,true
Window,onlostpointercapture,true,true
Window,onmessage,true,true
Window,onmessageerror,true,true
Window,onmousedown,true,true
Window,onmouseenter,true,true
Window,onmouseleave,true,true
Window,onmousemove,true,true
Window,onmouseout,true,true
Window,onmouseover,true,true
Window,onmouseup,true,true
Window,onmousewheel,true,true
Window,onoffline,true,true
Window,ononline,true,true
Window,onpagehide,true,true
Window,onpageshow,true,true
Window,onpause,true,true
Window,onplay,true,true
Window,onplaying,true,true
Window,onpointercancel,true,true
Window,onpointerdown,true,true
Window,onpointerenter,true,true
Window,onpointerleave,true,true
Window,onpointermove,true,true
Window,onpointerout,true,true
Window,onpointerover,true,true
Window,onpointerup,true,true
Window,onpopstate,true,true
Window,onprogress,true,true
Window,onratechange,true,true
Window,onrejectionhandled,true,true
Window,onreset,true,true
Window,onresize,true,true
Window,onscroll,true,true
Window,onsearch,true,true
Window,onseeked,true,true
Window,onseeking,true,true
Window,onselect,true,true
Window,onstalled,true,true
Window,onstorage,true,true
Window,onsubmit,true,true
Window,onsuspend,true,true
Window,ontimeupdate,true,true
Window,ontoggle,true,true
Window,ontransitionend,true,true
Window,onunhandledrejection,true,true
Window,onunload,true,true
Window,onvolumechange,true,true
Window,onwaiting,true,true
Window,onwebkitanimationend,true,true
Window,onwebkitanimationiteration,true,true
Window,onwebkitanimationstart,true,true
Window,onwebkittransitionend,true,true
Window,onwheel,true,true
Window,open,true,true
Window,openDatabase,true,true
Window,opener,true,true
Window,origin,true,true
Window,outerHeight,true,true
Window,outerWidth,true,true
Window,pageXOffset,true,true
Window,pageYOffset,true,true
Window,parent,true,true
Window,parseFloat,true,true
Window,parseInt,true,true
Window,performance,true,true
Window,personalbar,true,true
Window,postMessage,true,true
Window,print,true,true
Window,prompt,true,true
Window,releaseEvents,true,true
Window,requestAnimationFrame,true,true
Window,requestIdleCallback,true,true
Window,resizeBy,true,true
Window,resizeTo,true,true
Window,screen,true,true
Window,screenLeft,true,true
Window,screenTop,true,true
Window,screenX,true,true
Window,screenY,true,true
Window,scroll,true,true
Window,scrollBy,true,true
Window,scrollTo,true,true
Window,scrollX,true,true
Window,scrollY,true,true
Window,scrollbars,true,true
Window,self,true,true
Window,sessionStorage,true,true
Window,setInterval,true,true
Window,setTimeout,true,true
Window,speechSynthesis,true,true
Window,status,true,true
Window,statusbar,true,true
Window,stop,true,true
Window,styleMedia,true,true
Window,toolbar,true,true
Window,top,true,true
Window,undefined,true,true
Window,unescape,true,true
Window,visualViewport,true,true
Window,webkitCancelAnimationFrame,true,true
Window,webkitMediaStream,true,true
Window,webkitRTCPeerConnection,true,true
Window,webkitRequestAnimationFrame,true,true
Window,webkitRequestFileSystem,true,true
Window,webkitResolveLocalFileSystemURL,true,true
Window,webkitSpeechGrammar,true,true
Window,webkitSpeechGrammarList,true,true
Window,webkitSpeechRecognition,true,true
Window,webkitSpeechRecognitionError,true,true
Window,webkitSpeechRecognitionEvent,true,true
Window,webkitStorageInfo,true,true
Window,webkitURL,true,true
Window,window,true,true
Worker,onerror,true,true
Worker,onmessage,true,true
Worker,postMessage,true,true
Worker,terminate,true,true
WritableStream,abort,true,true
WritableStream,getWriter,true,true
WritableStream,locked,true,true
XMLHttpRequest,abort,true,true
XMLHttpRequest,getAllResponseHeaders,true,true
XMLHttpRequest,getResponseHeader,true,true
XMLHttpRequest,onreadystatechange,true,true
XMLHttpRequest,open,true,true
XMLHttpRequest,overrideMimeType,true,true
XMLHttpRequest,readyState,true,true
XMLHttpRequest,response,true,true
XMLHttpRequest,responseText,true,true
XMLHttpRequest,responseType,true,true
XMLHttpRequest,responseURL,true,true
XMLHttpRequest,responseXML,true,true
XMLHttpRequest,send,true,true
XMLHttpRequest,setRequestHeader,true,true
XMLHttpRequest,status,true,true
XMLHttpRequest,statusText,true,true
XMLHttpRequest,timeout,true,true
XMLHttpRequest,upload,true,true
XMLHttpRequest,withCredentials,true,true
XMLHttpRequestEventTarget,onabort,true,true
XMLHttpRequestEventTarget,onerror,true,true
XMLHttpRequestEventTarget,onload,true,true
XMLHttpRequestEventTarget,onloadend,true,true
XMLHttpRequestEventTarget,onloadstart,true,true
XMLHttpRequestEventTarget,onprogress,true,true
XMLHttpRequestEventTarget,ontimeout,true,true
XMLSerializer,serializeToString,true,true
XPathEvaluator,createExpression,true,true
XPathEvaluator,createNSResolver,true,true
XPathEvaluator,evaluate,true,true
XPathExpression,evaluate,true,true
XPathResult,booleanValue,true,true
XPathResult,invalidIteratorState,true,true
XPathResult,iterateNext,true,true
XPathResult,numberValue,true,true
XPathResult,resultType,true,true
XPathResult,singleNodeValue,true,true
XPathResult,snapshotItem,true,true
XPathResult,snapshotLength,true,true
XPathResult,stringValue,true,true
XSLTProcessor,clearParameters,true,true
XSLTProcessor,getParameter,true,true
